Uid,Hashed Id,Total Hours,Total Price,Unit Price,Package,Installments,Crm Deal Id,Discount,Stripe Url,Stripe Customer Id,Extra Student,Active,Created At,Last Updated,Booking Date,Upsell
95,4eac08258665398c6ccbf0f7a6e193ee3023a35c674a75c832a95d40,24,7416.0,309.0,3-months-309,3,378710000014266305,,toptutors.dk/order/4eac08258665398c6ccbf0f7a6e193ee3023a35c674a75c832a95d40,cus_NPmqLtmSmfJaxh,,False,2023-02-20 10:03:38.521823,2023-02-20 10:03:38.521857,2023-02-24 14:22:56.758408,
105,dd632bf3f194d4b075d3a21c411d52af13515ed8c53e4ca49f916bdd,24,7416.0,309.0,3-months-309,3,378710000014571309,,toptutors.dk/order/dd632bf3f194d4b075d3a21c411d52af13515ed8c53e4ca49f916bdd,cus_NSqDsaHzBcF9j3,,True,2023-03-03 14:04:04.446242,2023-03-03 14:04:04.446269,,
103,75f147a7d1d5167da7d59ef5b7632058398a60981ea27afcf1334451,8,3192.0,399.0,single-399,1,378710000014432144,,toptutors.dk/order/75f147a7d1d5167da7d59ef5b7632058398a60981ea27afcf1334451,cus_NS8RJXjuCogBM0,,False,2023-02-28 18:54:23.315104,2023-02-28 18:54:23.315145,2023-03-02 15:38:10.252438,
100,7989287ac35bc47413eac318ae1f3314cc653809e9662539d202813f,144,32976.0,229.0,18-months-229,18,378710000013331272,,toptutors.dk/order/7989287ac35bc47413eac318ae1f3314cc653809e9662539d202813f,cus_NRjyv1cQ8eqNlj,,True,2023-02-28 18:54:23.315104,2023-02-28 18:54:23.315145,,
108,1e2d32ad1b8ac248d859f0310498e572ae828776f73eef693f5a0da8,24,7416.0,309.0,3-months-309,3,378710000004936104,,toptutors.dk/order/1e2d32ad1b8ac248d859f0310498e572ae828776f73eef693f5a0da8,cus_NTexxlWdbZoPB6,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-06 19:41:34.292589,
101,dce0e0d8b18c5b37d13746e21e3ee50d9c318696fb3ba962f947454f,24,7416.0,309.0,3-months-309,3,378710000014465883,,toptutors.dk/order/dce0e0d8b18c5b37d13746e21e3ee50d9c318696fb3ba962f947454f,cus_NRklmV571mcN0n,,True,2023-02-28 18:54:23.315104,2023-02-28 18:54:23.315145,,
109,a3c35fb40ba994d5ef821ad7095baf5a089d9672a723010efc7e2da8,24,7416.0,309.0,3-months-309,3,378710000014528711,,toptutors.dk/order/a3c35fb40ba994d5ef821ad7095baf5a089d9672a723010efc7e2da8,cus_NTw8zUHCZDCbkQ,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-07 11:38:49.113116,
107,18e1023fbcef01e3aaed67c205a0105c11f73843acf27e75f2d33d4c,24,7416.0,309.0,3-months-309,3,378710000014465883,,toptutors.dk/order/18e1023fbcef01e3aaed67c205a0105c11f73843acf27e75f2d33d4c,cus_NRklmV571mcN0n,,False,2023-03-05 19:45:46.131275,2023-03-05 19:45:46.131310,2023-03-06 09:23:12.981824,
106,343c907f7983868fd0976b54b7255e456a3884c71fd4d756384c60bd,24,7416.0,309.0,3-months-309,3,378710000014571309,,toptutors.dk/order/343c907f7983868fd0976b54b7255e456a3884c71fd4d756384c60bd,cus_NSqDsaHzBcF9j3,,False,2023-03-03 14:04:04.446242,2023-03-03 14:04:04.446269,2023-03-04 14:30:14.258404,
111,9758b02182e5d7744b4951babf5df6622b0600a3d67389a54a9c45c1,144,32976.0,229.0,18-months-229,18,378710000014810488,,toptutors.dk/order/9758b02182e5d7744b4951babf5df6622b0600a3d67389a54a9c45c1,cus_NUI5nf8JaKwtli,,True,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,,
112,144f41d351207368a68d45e7d5ded3667293b8da3dd0187ae9eda0b6,144,32976.0,229.0,18-months-229,18,378710000014810488,,toptutors.dk/order/144f41d351207368a68d45e7d5ded3667293b8da3dd0187ae9eda0b6,cus_NUI5nf8JaKwtli,,False,2023-03-06 10:52:56.144646,2023-03-21 07:20:34.947237,2023-03-26 23:14:35.502909,
114,3b64be2d1dbb29afc516a56584739f52dceb65fcadfe8fda102af404,6,1854.0,309.0,single-309,1,378710000000475254,,toptutors.dk/order/3b64be2d1dbb29afc516a56584739f52dceb65fcadfe8fda102af404,cus_KM1kDtlsW0pyEq,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-08 11:16:54.222846,
115,ee8330dcd606dfa9b0a5edc3f6286030cd0438c28adf4e4a91c1e7b9,24,7416.0,309.0,3-months-309,3,378710000014506902,,toptutors.dk/order/ee8330dcd606dfa9b0a5edc3f6286030cd0438c28adf4e4a91c1e7b9,cus_NUMbhMapAJCoAF,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-12 07:36:10.446230,
116,bd3c813fc82bc9befe39230f955ecf455020b30b10a17c4e52f55239,144,32976.0,229.0,18-months-229,18,378710000014779689,,toptutors.dk/order/bd3c813fc82bc9befe39230f955ecf455020b30b10a17c4e52f55239,cus_NUNWuaOzhNnZpP,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-08 17:05:49.310985,
113,b8b0670da9365e6668943d0ac58f0173ac9f8fb2e03f128209362e99,144,32976.0,229.0,18-months-229,18,378710000014658139,,toptutors.dk/order/b8b0670da9365e6668943d0ac58f0173ac9f8fb2e03f128209362e99,cus_NUIkp10MUo0Tb3,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-09 09:05:10.088328,
136,cd9b4f554527c01ed1a1908816d4772f9fc021cb28090e2a4ec86e2b,48,13872.0,289.0,6-months-289,6,378710000014995008,,toptutors.dk/order/cd9b4f554527c01ed1a1908816d4772f9fc021cb28090e2a4ec86e2b,cus_NY5N8b7srVZruB,,False,2023-03-16 18:04:27.615398,2023-03-16 18:04:27.615432,2023-03-18 20:25:17.217297,
132,f50e5727747594e46234cf715b0504fbdf05a0596cd8ab28f35aff43,24,7416.0,309.0,3-months-309,3,378710000014964748,,toptutors.dk/order/f50e5727747594e46234cf715b0504fbdf05a0596cd8ab28f35aff43,cus_NXgIcHJUlLmrSi,,False,2023-03-16 18:04:27.615398,2023-03-16 18:04:27.615432,2023-03-17 15:06:46.066077,
117,7dbdf6533e4b36c9ce8ceb6a9f75298fbe65007f7672ee09d6ae423d,24,7416.0,309.0,3-months-309,3,378710000015058286,,toptutors.dk/order/7dbdf6533e4b36c9ce8ceb6a9f75298fbe65007f7672ee09d6ae423d,cus_NUiPKfpgQHmxBl,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-09 19:49:33.501154,
118,6e0641f5ce9b430dab71254387d16c6026d990be24419635944b0a24,48,13872.0,289.0,6-months-289,6,378710000015124860,,toptutors.dk/order/6e0641f5ce9b430dab71254387d16c6026d990be24419635944b0a24,cus_NV806dHmb1ouSI,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-10 15:27:11.024106,
126,7d292d54f0b46f8d44c60fbfebf32684e0eae6cb8877e89702829e15,24,7416.0,309.0,3-months-309,3,378710000014941362,,toptutors.dk/order/7d292d54f0b46f8d44c60fbfebf32684e0eae6cb8877e89702829e15,cus_NWwdfxJyNA8jgs,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-15 13:42:16.525054,
134,4947e56f8b01ab358e8bed44b94fa02e43af1b5bcb7a19183310cd10,8,3192.0,399.0,single-399,1,378710000015413523,,toptutors.dk/order/4947e56f8b01ab358e8bed44b94fa02e43af1b5bcb7a19183310cd10,cus_L44On7T7odXsDW,,False,2023-03-16 18:04:27.615398,2023-03-16 18:04:27.615432,2023-03-17 13:23:00.156160,
119,b05e73396b3f165dc42cbe009db03a5bb0acea268ea9bd7d5ff74ac5,48,13872.0,289.0,6-months-289,6,378710000014785499,,toptutors.dk/order/b05e73396b3f165dc42cbe009db03a5bb0acea268ea9bd7d5ff74ac5,cus_NV8gvVI9BFB4gO,,False,2023-03-06 10:52:56.144646,2023-03-20 06:23:14.521640,2023-03-20 09:53:19.444808,
131,00c62fdde642cede40108c78286a14334e44f58fd19afea65f702c36,144,32976.0,229.0,18-months-229,18,378710000014186988,,toptutors.dk/order/00c62fdde642cede40108c78286a14334e44f58fd19afea65f702c36,cus_NXM2wbOAJhweqA,,False,2023-03-06 10:52:56.144646,2023-03-21 07:20:34.947237,2023-03-23 11:39:01.017809,
123,12275428b881bcc19d39b2dd4cb10c6462507c6aa0e050c897bbcc54,144,32976.0,229.0,18-months-229,18,378710000014836621,,toptutors.dk/order/12275428b881bcc19d39b2dd4cb10c6462507c6aa0e050c897bbcc54,cus_NVvrGfLQSM3isP,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-13 17:13:15.107781,
127,d0de93118790fcf15eb630b01f9f05d31b9aa7b231bb10d4492476d2,96,23904.0,249.0,12-months-249,12,378710000015265694,,toptutors.dk/order/d0de93118790fcf15eb630b01f9f05d31b9aa7b231bb10d4492476d2,cus_NXI4ZzI3LVcF5j,,True,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,,
121,b9809839aad56972057a8244ffd727ebb27ece203536d1045de9358a,144,32976.0,229.0,18-months-229,18,378710000013666333,,toptutors.dk/order/b9809839aad56972057a8244ffd727ebb27ece203536d1045de9358a,cus_NVUhuB5JcqRB7G,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-11 18:41:35.165115,
124,ef8633d9a2c4c4042904320f03beded9b9403b28a4435e44c1d5af70,24,7416.0,309.0,6-months-309,6,378710000014670153,,toptutors.dk/order/ef8633d9a2c4c4042904320f03beded9b9403b28a4435e44c1d5af70,cus_NWF1cV7w9Q9DQ8,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-13 19:13:53.584903,
120,9591107cf0aa38cf81ce7f3d80576d9c43f67b52cff36ec1a9b04b11,144,32976.0,229.0,18-months-229,18,378710000014816266,,toptutors.dk/order/9591107cf0aa38cf81ce7f3d80576d9c43f67b52cff36ec1a9b04b11,cus_NV8myRtnNGpvQy,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-14 07:41:23.032593,
135,0842166272f0fc53ff9f3810256dda125200690907d07a2d37ea3dff,144,29678.4,229.0,18-months-229,18,378710000015497007,10,toptutors.dk/order/0842166272f0fc53ff9f3810256dda125200690907d07a2d37ea3dff,cus_LwV3MArihFuIq5,,True,2023-03-16 18:04:27.615398,2023-03-16 18:04:27.615432,,
128,8a9fdc7f972fc283f7427701c93d21a9d5fdb3469976c6d267d4ce63,24,7416.0,309.0,3-months-309,3,378710000015265694,,toptutors.dk/order/8a9fdc7f972fc283f7427701c93d21a9d5fdb3469976c6d267d4ce63,cus_NXI4ZzI3LVcF5j,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-16 10:55:40.012608,
125,78f6113fc78d6725860fef06308e256dec6e1527becf52d15d54dad7,2,798.0,399.0,single-399,1,378710000014266535,,toptutors.dk/order/78f6113fc78d6725860fef06308e256dec6e1527becf52d15d54dad7,cus_NWGPM4BsYW5XX6,,False,2023-03-06 10:52:56.144646,2023-03-06 10:52:56.144674,2023-03-14 09:07:32.771746,
129,c8493ea2f82d9a198b3a4ee8c5e7e36596211b43beb59a882b90406d,24,7416.0,309.0,3-months-309,3,378710000014704571,,toptutors.dk/order/c8493ea2f82d9a198b3a4ee8c5e7e36596211b43beb59a882b90406d,cus_NXKJgOl5ZWHtAv,,False,2023-03-06 10:52:56.144646,2023-03-20 06:23:14.521640,2023-03-20 16:59:15.911356,
133,f18254d1f0adb3a01a4c659650016c7a3d7612bca4341cf056149bf1,24,7416.0,309.0,3-months-309,3,378710000014964748,,toptutors.dk/order/f18254d1f0adb3a01a4c659650016c7a3d7612bca4341cf056149bf1,cus_NXgKdow07y8wXe,,True,2023-03-16 18:04:27.615398,2023-03-16 18:04:27.615432,,
122,34d9202f27f178b8b669508c93d76659f94b1b695299f05bb57ec8a8,144,32976.0,229.0,36-months-229,36,378710000013140154,,toptutors.dk/order/34d9202f27f178b8b669508c93d76659f94b1b695299f05bb57ec8a8,cus_NVr1N3VEa0eUhf,,False,2023-03-06 10:52:56.144646,2023-03-16 18:04:27.615432,2023-03-17 13:55:28.272685,
130,78fef56f4a6bce025663a86fed5058c2a17a3502aa6bf720d4a1959e,48,13872.0,289.0,6-months-289,6,378710000014966424,,toptutors.dk/order/78fef56f4a6bce025663a86fed5058c2a17a3502aa6bf720d4a1959e,cus_NXLUHAULdHXjZ1,,False,2023-03-06 10:52:56.144646,2023-03-16 18:04:27.615432,2023-03-18 09:07:16.329858,
139,1213bcd622d19dd08eb1a1808e605a56942610d780d1a96b4335b7b1,24,7416.0,309.0,3-months-309,3,378710000015512443,,toptutors.dk/order/1213bcd622d19dd08eb1a1808e605a56942610d780d1a96b4335b7b1,cus_NYmnRFlxvwnRKz,,True,2023-03-20 06:23:14.521617,2023-03-20 06:23:14.521640,,
138,1fa2564bf97eebbab09627e01bbfd8e6ca32e7ac65c12d6980eb4b61,8,3192.0,399.0,single-399,1,378710000015540051,,toptutors.dk/order/1fa2564bf97eebbab09627e01bbfd8e6ca32e7ac65c12d6980eb4b61,cus_NYmPqXl68ZakpC,,True,2023-03-20 06:23:14.521617,2023-03-20 06:23:14.521640,,
137,818fbbae09aab621d9a83f342d27d97f41d773feb03ee19dcd714fe8,144,32976.0,229.0,18-months-229,18,378710000015165634,,toptutors.dk/order/818fbbae09aab621d9a83f342d27d97f41d773feb03ee19dcd714fe8,cus_NYUFlxjL2jSKOp,,False,2023-03-16 18:04:27.615398,2023-03-21 07:20:34.947237,2023-03-25 23:16:01.640209,
140,c6903d94bbb8684c657015f82d64e22e6db2ec95025207bb39d8d1ca,96,23904.0,249.0,12-months-249,12,378710000015449725,,toptutors.dk/order/c6903d94bbb8684c657015f82d64e22e6db2ec95025207bb39d8d1ca,cus_NYpyMOmvvb2Yp6,,False,2023-03-20 06:23:14.521617,2023-03-21 07:20:34.947237,2023-03-26 15:53:25.068541,
141,996cdf3bb91dc0028730946d09b9124c42d34df8e4cd9c76e7009426,24,7416.0,309.0,3-months-309,3,378710000015547629,,toptutors.dk/order/996cdf3bb91dc0028730946d09b9124c42d34df8e4cd9c76e7009426,cus_NYmnRFlxvwnRKz,,True,2023-03-21 07:20:34.947201,2023-03-21 07:20:34.947237,,
